,lat,lon
5261,48.84446,2.3732
3568,48.84473,2.37351
6670,48.8444,2.37314
2777,48.84451,2.37339
173,48.84473,2.37338
8898,48.8447,2.37344
2419,48.84451,2.37326
1754,48.84465,2.37326
2184,48.84447,2.37332
3427,48.84473,2.37351
3235,48.84448,2.37345
10646,48.84453,2.37321
2367,48.84447,2.37332
9708,48.84443,2.37355
6929,48.84456,2.37315
2382,48.84447,2.37332
211,48.84446,2.3735
8078,48.84447,2.37361
4724,48.8446,2.37363
3246,48.84448,2.37345
4506,48.84458,2.37326
2394,48.84447,2.37332
6589,48.8444,2.37314
1482,48.84468,2.37321
4979,48.84462,2.37344
5799,48.84463,2.37358
9003,48.84473,2.37318
3113,48.844440000000006,2.37338
6329,48.84462,2.37332
8108,48.84447,2.37361
2766,48.84451,2.37339
906,48.84454,2.37333
1084,48.84454,2.37333
8740,48.8447,2.37344
5205,48.84446,2.3732
5655,48.84456,2.37372
9778,48.84459,2.3730900000000004
7912,48.84456,2.37357
9449,48.8447,2.37357
6901,48.84456,2.37315
10120,48.84467,2.37363
9272,48.84466,2.37351
4441,48.8445,2.37356
9263,48.84466,2.37351
7091,48.84441,2.37344
913,48.84454,2.37333
6487,48.84462,2.37332
9996,48.84467,2.37363
9128,48.84473,2.37318
6562,48.8444,2.37314
2142,48.84443,2.37326
1342,48.84463,2.37315
8567,48.84451,2.37366
193,48.84473,2.37338
792,48.84469,2.37332
9142,48.84473,2.37318
7710,48.84437,2.37337
7357,48.84458,2.37368
10272,48.8446,2.37321
45,48.84473,2.37338
10839,48.8444,2.37331
3906,48.84476,2.37345
87,48.84473,2.37338
1744,48.84466,2.37338
2203,48.84447,2.37332
4586,48.84458,2.37326
2527,48.84451,2.37326
2464,48.84451,2.37326
10035,48.84467,2.37363
2358,48.84447,2.37332
10097,48.84467,2.37363
5499,48.84452,2.37351
9045,48.84473,2.37318
8999,48.84473,2.37318
8420,48.84459,2.37351
1552,48.84466,2.37338
5324,48.84452,2.37351
1505,48.84468,2.37321
8655,48.84451,2.37366
6349,48.84462,2.37332
7226,48.84458,2.37368
9292,48.84466,2.37351
10446,48.84472,2.37326
1998,48.84443,2.37326
1584,48.84466,2.37338
9074,48.84473,2.37318
10883,48.8444,2.37331
7286,48.84458,2.37368
6971,48.84441,2.37344
985,48.84454,2.37333
5165,48.84446,2.3732
9918,48.84459,2.3730900000000004
10374,48.8446,2.37321
10771,48.84453,2.37321
1498,48.84468,2.37321
10584,48.84472,2.37326
2533,48.84451,2.37326
5307,48.84452,2.37351
6536,48.8444,2.37314
8874,48.8447,2.37344
4362,48.8445,2.37356
3157,48.844440000000006,2.37338
10594,48.84472,2.37326
9871,48.84459,2.3730900000000004
7813,48.84456,2.37357
4360,48.8445,2.37356
10397,48.8446,2.37321
2976,48.84438,2.3734900000000003
5092,48.84462,2.37344
5532,48.84456,2.37372
1016,48.84454,2.37333
7576,48.84454,2.3736200000000003
4944,48.84462,2.37344
1698,48.84466,2.37338
10656,48.84453,2.37321
8923,48.84473,2.37318
6875,48.84456,2.37315
7589,48.84454,2.3736200000000003
4988,48.84462,2.37344
1574,48.84466,2.37338
10472,48.84472,2.37326
6788,48.84456,2.37315
1535,48.84468,2.37321
135,48.84473,2.37338
3620,48.844640000000005,2.3736900000000003
5413,48.84452,2.37351
4480,48.84458,2.37326
8325,48.84459,2.37351
8213,48.84447,2.37361
4918,48.84462,2.37344
7440,48.84454,2.3736200000000003
6802,48.84456,2.37315
5804,48.84463,2.37358
5649,48.84456,2.37372
9612,48.84443,2.37355
108,48.84473,2.37338
8825,48.8447,2.37344
576,48.84462,2.37374
715,48.84469,2.37332
1298,48.84463,2.37315
11033,48.8444,2.37331
8588,48.84451,2.37366
1539,48.84468,2.37321
1969,48.84443,2.37326
7345,48.84458,2.37368
7889,48.84456,2.37357
4416,48.8445,2.37356
166,48.84473,2.37338
6272,48.84434,2.37342
8530,48.84451,2.37366
6312,48.84462,2.37332
6383,48.84462,2.37332
3795,48.844640000000005,2.3736900000000003
2125,48.84443,2.37326
3666,48.844640000000005,2.3736900000000003
1061,48.84454,2.37333
5152,48.84446,2.3732
4032,48.84476,2.37345
6354,48.84462,2.37332
8959,48.84473,2.37318
7808,48.84456,2.37357
4431,48.8445,2.37356
5733,48.84463,2.37358
7107,48.84441,2.37344
5064,48.84462,2.37344
10026,48.84467,2.37363
4106,48.84476,2.37332
5403,48.84452,2.37351
5663,48.84456,2.37372
7679,48.84437,2.37337
646,48.84462,2.37374
3507,48.84473,2.37351
7511,48.84454,2.3736200000000003
8069,48.84447,2.37361
1673,48.84466,2.37338
3540,48.84473,2.37351
10342,48.8446,2.37321
5451,48.84452,2.37351
5314,48.84452,2.37351
2762,48.84451,2.37339
6475,48.84462,2.37332
9255,48.84466,2.37351
5337,48.84452,2.37351
6082,48.84437,2.37319
9192,48.84466,2.37351
9507,48.8447,2.37357
2225,48.84447,2.37332
10885,48.8444,2.37331
4886,48.84462,2.37344
668,48.84469,2.37332
5077,48.84462,2.37344
1350,48.84468,2.37321
5817,48.84463,2.37358
2592,48.84451,2.37326
3330,48.84448,2.37345
8091,48.84447,2.37361
2920,48.84438,2.3734900000000003
1475,48.84468,2.37321
2879,48.84438,2.3734900000000003
10190,48.84467,2.37363
10388,48.8446,2.37321
2564,48.84451,2.37326
8176,48.84447,2.37361
4169,48.84476,2.37332
816,48.84469,2.37332
2574,48.84451,2.37326
6140,48.84434,2.37342
9098,48.84473,2.37318
3513,48.84473,2.37351
10671,48.84453,2.37321
2612,48.84451,2.37339
7541,48.84454,2.3736200000000003
2106,48.84443,2.37326
2689,48.84451,2.37339
2729,48.84451,2.37339
9010,48.84473,2.37318
3138,48.844440000000006,2.37338
5645,48.84456,2.37372
5909,48.84437,2.37319
1485,48.84468,2.37321
3352,48.84448,2.37345
7558,48.84454,2.3736200000000003
10945,48.8444,2.37331
5737,48.84463,2.37358
2045,48.84443,2.37326
3565,48.84473,2.37351
2373,48.84447,2.37332
8479,48.84451,2.37366
1115,48.84454,2.37333
1049,48.84454,2.37333
2790,48.84451,2.37339
6925,48.84456,2.37315
6214,48.84434,2.37342
1280,48.84463,2.37315
7422,48.84454,2.3736200000000003
522,48.84462,2.37374
6204,48.84434,2.37342
8229,48.84447,2.37361
1496,48.84468,2.37321
6512,48.8444,2.37314
8937,48.84473,2.37318
2105,48.84443,2.37326
4167,48.84476,2.37332
2918,48.84438,2.3734900000000003
6531,48.8444,2.37314
4342,48.8445,2.37356
10718,48.84453,2.37321
10069,48.84467,2.37363
5904,48.84437,2.37319
5816,48.84463,2.37358
8147,48.84447,2.37361
9132,48.84473,2.37318
1295,48.84463,2.37315
10266,48.8446,2.37321
4364,48.8445,2.37356
9472,48.8447,2.37357
1074,48.84454,2.37333
8362,48.84459,2.37351
8327,48.84459,2.37351
8264,48.84459,2.37351
9677,48.84443,2.37355
10098,48.84467,2.37363
5315,48.84452,2.37351
4610,48.84458,2.37326
9451,48.8447,2.37357
1011,48.84454,2.37333
6518,48.8444,2.37314
7077,48.84441,2.37344
2287,48.84447,2.37332
6184,48.84434,2.37342
7646,48.84437,2.37337
4502,48.84458,2.37326
10910,48.8444,2.37331
2080,48.84443,2.37326
7104,48.84441,2.37344
1878,48.84465,2.37326
6942,48.84456,2.37315
8741,48.8447,2.37344
1184,48.84463,2.37315
3035,48.844440000000006,2.37338
10012,48.84467,2.37363
6206,48.84434,2.37342
9368,48.8447,2.37357
630,48.84462,2.37374
8893,48.8447,2.37344
10000,48.84467,2.37363
8737,48.8447,2.37344
7825,48.84456,2.37357
10661,48.84453,2.37321
10295,48.8446,2.37321
7380,48.84458,2.37368
9453,48.8447,2.37357
1458,48.84468,2.37321
1943,48.84465,2.37326
10698,48.84453,2.37321
1808,48.84465,2.37326
921,48.84454,2.37333
6027,48.84437,2.37319
8024,48.84456,2.37357
37,48.84473,2.37338
5129,48.84446,2.3732
4293,48.8445,2.37356
6606,48.8444,2.37314
11048,48.8444,2.37331
1304,48.84463,2.37315
7977,48.84456,2.37357
8487,48.84451,2.37366
3276,48.84448,2.37345
1446,48.84468,2.37321
7446,48.84454,2.3736200000000003
5861,48.84463,2.37358
9552,48.84443,2.37355
7682,48.84437,2.37337
7797,48.84437,2.37337
9426,48.8447,2.37357
720,48.84469,2.37332
2986,48.84438,2.3734900000000003
4218,48.84476,2.37332
3097,48.844440000000006,2.37338
9945,48.84459,2.3730900000000004
10634,48.84453,2.37321
1853,48.84465,2.37326
3159,48.844440000000006,2.37338
8859,48.8447,2.37344
5648,48.84456,2.37372
7219,48.84458,2.37368
3155,48.844440000000006,2.37338
2209,48.84447,2.37332
7690,48.84437,2.37337
5588,48.84456,2.37372
4641,48.84458,2.37326
7481,48.84454,2.3736200000000003
5317,48.84452,2.37351
9105,48.84473,2.37318
10658,48.84453,2.37321
10142,48.84467,2.37363
8628,48.84451,2.37366
9885,48.84459,2.3730900000000004
1047,48.84454,2.37333
1902,48.84465,2.37326
8222,48.84447,2.37361
10509,48.84472,2.37326
890,48.84469,2.37332
3924,48.84476,2.37345
180,48.84473,2.37338
1709,48.84466,2.37338
7539,48.84454,2.3736200000000003
118,48.84473,2.37338
6565,48.8444,2.37314
2895,48.84438,2.3734900000000003
7298,48.84458,2.37368
1708,48.84466,2.37338
1420,48.84468,2.37321
7190,48.84441,2.37344
58,48.84473,2.37338
3694,48.844640000000005,2.3736900000000003
471,48.84462,2.37374
2449,48.84451,2.37326
5504,48.84456,2.37372
10592,48.84472,2.37326
5445,48.84452,2.37351
7613,48.84437,2.37337
5080,48.84462,2.37344
10620,48.84453,2.37321
1410,48.84468,2.37321
8544,48.84451,2.37366
5642,48.84456,2.37372
1276,48.84463,2.37315
10341,48.8446,2.37321
5745,48.84463,2.37358
1313,48.84463,2.37315
8548,48.84451,2.37366
7420,48.84454,2.3736200000000003
1309,48.84463,2.37315
4019,48.84476,2.37345
775,48.84469,2.37332
3289,48.84448,2.37345
10632,48.84453,2.37321
10522,48.84472,2.37326
9842,48.84459,2.3730900000000004
6602,48.8444,2.37314
7065,48.84441,2.37344
5409,48.84452,2.37351
8056,48.84447,2.37361
2275,48.84447,2.37332
8841,48.8447,2.37344
2204,48.84447,2.37332
9595,48.84443,2.37355
3130,48.844440000000006,2.37338
9805,48.84459,2.3730900000000004
8296,48.84459,2.37351
3739,48.844640000000005,2.3736900000000003
569,48.84462,2.37374
10175,48.84467,2.37363
5605,48.84456,2.37372
4118,48.84476,2.37332
9290,48.84466,2.37351
8445,48.84459,2.37351
6945,48.84456,2.37315
4830,48.8446,2.37363
8029,48.84456,2.37357
10637,48.84453,2.37321
4389,48.8445,2.37356
8064,48.84447,2.37361
1406,48.84468,2.37321
3880,48.84476,2.37345
1491,48.84468,2.37321
10697,48.84453,2.37321
4021,48.84476,2.37345
6420,48.84462,2.37332
7240,48.84458,2.37368
9514,48.8447,2.37357
823,48.84469,2.37332
5754,48.84463,2.37358
10923,48.8444,2.37331
6628,48.8444,2.37314
10498,48.84472,2.37326
8680,48.84451,2.37366
8023,48.84456,2.37357
1033,48.84454,2.37333
6365,48.84462,2.37332
8276,48.84459,2.37351
6101,48.84434,2.37342
9131,48.84473,2.37318
3508,48.84473,2.37351
11038,48.8444,2.37331
6470,48.84462,2.37332
2300,48.84447,2.37332
7061,48.84441,2.37344
9234,48.84466,2.37351
4554,48.84458,2.37326
581,48.84462,2.37374
2490,48.84451,2.37326
10573,48.84472,2.37326
10255,48.8446,2.37321
2848,48.84438,2.3734900000000003
6311,48.84462,2.37332
6461,48.84462,2.37332
10107,48.84467,2.37363
4179,48.84476,2.37332
1046,48.84454,2.37333
3534,48.84473,2.37351
5821,48.84463,2.37358
5893,48.84463,2.37358
468,48.84462,2.37374
3255,48.84448,2.37345
8775,48.8447,2.37344
9477,48.8447,2.37357
1444,48.84468,2.37321
2112,48.84443,2.37326
7941,48.84456,2.37357
7032,48.84441,2.37344
5935,48.84437,2.37319
365,48.84446,2.3735
4312,48.8445,2.37356
10553,48.84472,2.37326
3777,48.844640000000005,2.3736900000000003
10614,48.84453,2.37321
10193,48.84467,2.37363
3044,48.844440000000006,2.37338
3285,48.84448,2.37345
3106,48.844440000000006,2.37338
9522,48.8447,2.37357
10467,48.84472,2.37326
6568,48.8444,2.37314
6970,48.84441,2.37344
2629,48.84451,2.37339
5803,48.84463,2.37358
9324,48.84466,2.37351
850,48.84469,2.37332
5185,48.84446,2.3732
441,48.84462,2.37374
8731,48.8447,2.37344
4574,48.84458,2.37326
7885,48.84456,2.37357
1279,48.84463,2.37315
2239,48.84447,2.37332
2008,48.84443,2.37326
3183,48.844440000000006,2.37338
8807,48.8447,2.37344
6170,48.84434,2.37342
7501,48.84454,2.3736200000000003
4705,48.8446,2.37363
3687,48.844640000000005,2.3736900000000003
616,48.84462,2.37374
7668,48.84437,2.37337
5810,48.84463,2.37358
10993,48.8444,2.37331
8012,48.84456,2.37357
2013,48.84443,2.37326
7276,48.84458,2.37368
8756,48.8447,2.37344
9314,48.84466,2.37351
1810,48.84465,2.37326
1672,48.84466,2.37338
7857,48.84456,2.37357
6453,48.84462,2.37332
10654,48.84453,2.37321
8738,48.8447,2.37344
1274,48.84463,2.37315
4836,48.8446,2.37363
1951,48.84443,2.37326
8191,48.84447,2.37361
1753,48.84465,2.37326
9450,48.8447,2.37357
5595,48.84456,2.37372
5857,48.84463,2.37358
3835,48.844640000000005,2.3736900000000003
4638,48.84458,2.37326
9235,48.84466,2.37351
3322,48.84448,2.37345
4028,48.84476,2.37345
3926,48.84476,2.37345
9715,48.84443,2.37355
1476,48.84468,2.37321
1637,48.84466,2.37338
1649,48.84466,2.37338
8120,48.84447,2.37361
550,48.84462,2.37374
6440,48.84462,2.37332
1265,48.84463,2.37315
3479,48.84473,2.37351
7,48.84473,2.37338
5732,48.84463,2.37358
9808,48.84459,2.3730900000000004
1104,48.84454,2.37333
5903,48.84437,2.37319
3520,48.84473,2.37351
2713,48.84451,2.37339
5631,48.84456,2.37372
10803,48.8444,2.37331
7358,48.84458,2.37368
10075,48.84467,2.37363
8305,48.84459,2.37351
3503,48.84473,2.37351
10258,48.8446,2.37321
1389,48.84468,2.37321
5730,48.84463,2.37358
5050,48.84462,2.37344
8904,48.84473,2.37318
7142,48.84441,2.37344
3684,48.844640000000005,2.3736900000000003
10329,48.8446,2.37321
1470,48.84468,2.37321
7593,48.84454,2.3736200000000003
10789,48.84453,2.37321
3587,48.84473,2.37351
1665,48.84466,2.37338
7890,48.84456,2.37357
5153,48.84446,2.3732
3104,48.844440000000006,2.37338
4303,48.8445,2.37356
4856,48.84462,2.37344
5932,48.84437,2.37319
7662,48.84437,2.37337
7175,48.84441,2.37344
6484,48.84462,2.37332
204,48.84446,2.3735
3905,48.84476,2.37345
5362,48.84452,2.37351
4195,48.84476,2.37332
9698,48.84443,2.37355
1368,48.84468,2.37321
6099,48.84437,2.37319
955,48.84454,2.37333
1489,48.84468,2.37321
10827,48.8444,2.37331
5860,48.84463,2.37358
5948,48.84437,2.37319
6350,48.84462,2.37332
6836,48.84456,2.37315
10396,48.8446,2.37321
4744,48.8446,2.37363
9096,48.84473,2.37318
3158,48.844440000000006,2.37338
995,48.84454,2.37333
5614,48.84456,2.37372
6816,48.84456,2.37315
366,48.84446,2.3735
6068,48.84437,2.37319
2681,48.84451,2.37339
5214,48.84446,2.3732
2942,48.84438,2.3734900000000003
7333,48.84458,2.37368
1432,48.84468,2.37321
7996,48.84456,2.37357
5336,48.84452,2.37351
2718,48.84451,2.37339
887,48.84469,2.37332
6811,48.84456,2.37315
2928,48.84438,2.3734900000000003
408,48.84462,2.37374
7876,48.84456,2.37357
2410,48.84451,2.37326
8123,48.84447,2.37361
1803,48.84465,2.37326
9082,48.84473,2.37318
2832,48.84438,2.3734900000000003
3084,48.844440000000006,2.37338
7161,48.84441,2.37344
7650,48.84437,2.37337
3006,48.844440000000006,2.37338
5887,48.84463,2.37358
8510,48.84451,2.37366
4996,48.84462,2.37344
9009,48.84473,2.37318
6789,48.84456,2.37315
2858,48.84438,2.3734900000000003
2483,48.84451,2.37326
1561,48.84466,2.37338
10227,48.8446,2.37321
9591,48.84443,2.37355
8795,48.8447,2.37344
1269,48.84463,2.37315
3902,48.84476,2.37345
4036,48.84476,2.37345
8843,48.8447,2.37344
5190,48.84446,2.3732
6936,48.84456,2.37315
10699,48.84453,2.37321
7669,48.84437,2.37337
5574,48.84456,2.37372
8082,48.84447,2.37361
353,48.84446,2.3735
8344,48.84459,2.37351
9765,48.84459,2.3730900000000004
1728,48.84466,2.37338
3312,48.84448,2.37345
6495,48.84462,2.37332
5200,48.84446,2.3732
6038,48.84437,2.37319
6469,48.84462,2.37332
9460,48.8447,2.37357
9026,48.84473,2.37318
8800,48.8447,2.37344
4119,48.84476,2.37332
6145,48.84434,2.37342
5213,48.84446,2.3732
455,48.84462,2.37374
9400,48.8447,2.37357
708,48.84469,2.37332
3571,48.84473,2.37351
3882,48.84476,2.37345
5079,48.84462,2.37344
1497,48.84468,2.37321
7384,48.84458,2.37368
8894,48.8447,2.37344
2725,48.84451,2.37339
10852,48.8444,2.37331
8141,48.84447,2.37361
7105,48.84441,2.37344
1405,48.84468,2.37321
4002,48.84476,2.37345
4203,48.84476,2.37332
4889,48.84462,2.37344
10112,48.84467,2.37363
8714,48.8447,2.37344
3020,48.844440000000006,2.37338
10985,48.8444,2.37331
7080,48.84441,2.37344
3203,48.84448,2.37345
3142,48.844440000000006,2.37338
4522,48.84458,2.37326
209,48.84446,2.3735
1058,48.84454,2.37333
7126,48.84441,2.37344
9605,48.84443,2.37355
8287,48.84459,2.37351
5434,48.84452,2.37351
7933,48.84456,2.37357
5834,48.84463,2.37358
1727,48.84466,2.37338
10123,48.84467,2.37363
3591,48.84473,2.37351
3150,48.844440000000006,2.37338
9146,48.84473,2.37318
5023,48.84462,2.37344
9647,48.84443,2.37355
4246,48.84476,2.37332
5586,48.84456,2.37372
868,48.84469,2.37332
5723,48.84463,2.37358
6624,48.8444,2.37314
10825,48.8444,2.37331
6868,48.84456,2.37315
4899,48.84462,2.37344
3732,48.844640000000005,2.3736900000000003
7199,48.84441,2.37344
4632,48.84458,2.37326
7167,48.84441,2.37344
679,48.84469,2.37332
8906,48.84473,2.37318
10292,48.8446,2.37321
6264,48.84434,2.37342
9149,48.84473,2.37318
5673,48.84456,2.37372
6806,48.84456,2.37315
3450,48.84473,2.37351
5812,48.84463,2.37358
1239,48.84463,2.37315
2840,48.84438,2.3734900000000003
10257,48.8446,2.37321
9794,48.84459,2.3730900000000004
4048,48.84476,2.37345
2536,48.84451,2.37326
7567,48.84454,2.3736200000000003
1474,48.84468,2.37321
3268,48.84448,2.37345
7173,48.84441,2.37344
4486,48.84458,2.37326
9971,48.84467,2.37363
4883,48.84462,2.37344
3965,48.84476,2.37345
4838,48.8446,2.37363
4321,48.8445,2.37356
7102,48.84441,2.37344
2347,48.84447,2.37332
10002,48.84467,2.37363
638,48.84462,2.37374
1553,48.84466,2.37338
4281,48.8445,2.37356
1970,48.84443,2.37326
3741,48.844640000000005,2.3736900000000003
922,48.84454,2.37333
1927,48.84465,2.37326
6899,48.84456,2.37315
680,48.84469,2.37332
7635,48.84437,2.37337
3316,48.84448,2.37345
8745,48.8447,2.37344
2953,48.84438,2.3734900000000003
7513,48.84454,2.3736200000000003
2230,48.84447,2.37332
485,48.84462,2.37374
4530,48.84458,2.37326
10507,48.84472,2.37326
9350,48.8447,2.37357
5910,48.84437,2.37319
4949,48.84462,2.37344
3702,48.844640000000005,2.3736900000000003
2094,48.84443,2.37326
7364,48.84458,2.37368
904,48.84454,2.37333
2421,48.84451,2.37326
2510,48.84451,2.37326
10665,48.84453,2.37321
1101,48.84454,2.37333
53,48.84473,2.37338
1266,48.84463,2.37315
6395,48.84462,2.37332
5401,48.84452,2.37351
5020,48.84462,2.37344
2255,48.84447,2.37332
5516,48.84456,2.37372
9485,48.8447,2.37357
2857,48.84438,2.3734900000000003
1919,48.84465,2.37326
1628,48.84466,2.37338
10177,48.84467,2.37363
7125,48.84441,2.37344
9465,48.8447,2.37357
553,48.84462,2.37374
3154,48.844440000000006,2.37338
4904,48.84462,2.37344
7271,48.84458,2.37368
5937,48.84437,2.37319
354,48.84446,2.3735
9031,48.84473,2.37318
3417,48.84473,2.37351
2219,48.84447,2.37332
8794,48.8447,2.37344
7202,48.84458,2.37368
9197,48.84466,2.37351
6609,48.8444,2.37314
4609,48.84458,2.37326
2085,48.84443,2.37326
1105,48.84454,2.37333
1653,48.84466,2.37338
6428,48.84462,2.37332
1898,48.84465,2.37326
9892,48.84459,2.3730900000000004
6951,48.84441,2.37344
5298,48.84446,2.3732
400,48.84462,2.37374
622,48.84462,2.37374
10225,48.8446,2.37321
10437,48.84472,2.37326
2024,48.84443,2.37326
1759,48.84465,2.37326
9379,48.8447,2.37357
988,48.84454,2.37333
2751,48.84451,2.37339
6537,48.8444,2.37314
1866,48.84465,2.37326
8837,48.8447,2.37344
8068,48.84447,2.37361
8525,48.84451,2.37366
10776,48.84453,2.37321
8237,48.84447,2.37361
7485,48.84454,2.3736200000000003
2408,48.84451,2.37326
3416,48.84473,2.37351
9810,48.84459,2.3730900000000004
3425,48.84473,2.37351
1039,48.84454,2.37333
9190,48.84466,2.37351
749,48.84469,2.37332
7508,48.84454,2.3736200000000003
4504,48.84458,2.37326
952,48.84454,2.37333
4077,48.84476,2.37332
5524,48.84456,2.37372
706,48.84469,2.37332
2005,48.84443,2.37326
1077,48.84454,2.37333
9060,48.84473,2.37318
8505,48.84451,2.37366
10226,48.8446,2.37321
6008,48.84437,2.37319
2744,48.84451,2.37339
132,48.84473,2.37338
10865,48.8444,2.37331
1256,48.84463,2.37315
2477,48.84451,2.37326
10843,48.8444,2.37331
7639,48.84437,2.37337
1999,48.84443,2.37326
2486,48.84451,2.37326
466,48.84462,2.37374
7518,48.84454,2.3736200000000003
3045,48.844440000000006,2.37338
2099,48.84443,2.37326
10595,48.84472,2.37326
2809,48.84438,2.3734900000000003
5223,48.84446,2.3732
5483,48.84452,2.37351
7766,48.84437,2.37337
10882,48.8444,2.37331
8289,48.84459,2.37351
2523,48.84451,2.37326
3823,48.844640000000005,2.3736900000000003
7493,48.84454,2.3736200000000003
1233,48.84463,2.37315
2965,48.84438,2.3734900000000003
7800,48.84456,2.37357
5856,48.84463,2.37358
4163,48.84476,2.37332
5291,48.84446,2.3732
7307,48.84458,2.37368
7597,48.84454,2.3736200000000003
2409,48.84451,2.37326
1366,48.84468,2.37321
4453,48.84458,2.37326
3579,48.84473,2.37351
5472,48.84452,2.37351
10877,48.8444,2.37331
3755,48.844640000000005,2.3736900000000003
8209,48.84447,2.37361
10356,48.8446,2.37321
1110,48.84454,2.37333
4181,48.84476,2.37332
4408,48.8445,2.37356
248,48.84446,2.3735
8412,48.84459,2.37351
9857,48.84459,2.3730900000000004
9084,48.84473,2.37318
1780,48.84465,2.37326
1335,48.84463,2.37315
9528,48.8447,2.37357
712,48.84469,2.37332
3325,48.84448,2.37345
2763,48.84451,2.37339
7101,48.84441,2.37344
9687,48.84443,2.37355
9601,48.84443,2.37355
809,48.84469,2.37332
8682,48.84451,2.37366
3592,48.84473,2.37351
724,48.84469,2.37332
10151,48.84467,2.37363
8451,48.84451,2.37366
501,48.84462,2.37374
4405,48.8445,2.37356
6371,48.84462,2.37332
3283,48.84448,2.37345
5511,48.84456,2.37372
6093,48.84437,2.37319
6040,48.84437,2.37319
9446,48.8447,2.37357
8929,48.84473,2.37318
10474,48.84472,2.37326
2941,48.84438,2.3734900000000003
1068,48.84454,2.37333
5695,48.84456,2.37372
4544,48.84458,2.37326
2908,48.84438,2.3734900000000003
3499,48.84473,2.37351
5968,48.84437,2.37319
10951,48.8444,2.37331
9269,48.84466,2.37351
1576,48.84466,2.37338
10991,48.8444,2.37331
3802,48.844640000000005,2.3736900000000003
6765,48.84456,2.37315
7631,48.84437,2.37337
8576,48.84451,2.37366
3630,48.844640000000005,2.3736900000000003
5864,48.84463,2.37358
3836,48.844640000000005,2.3736900000000003
426,48.84462,2.37374
7370,48.84458,2.37368
4460,48.84458,2.37326
5418,48.84452,2.37351
3370,48.84448,2.37345
3746,48.844640000000005,2.3736900000000003
1199,48.84463,2.37315
4844,48.8446,2.37363
897,48.84469,2.37332
2208,48.84447,2.37332
1834,48.84465,2.37326
2507,48.84451,2.37326
4781,48.8446,2.37363
4286,48.8445,2.37356
9972,48.84467,2.37363
10796,48.84453,2.37321
7207,48.84458,2.37368
9224,48.84466,2.37351
1009,48.84454,2.37333
1787,48.84465,2.37326
1412,48.84468,2.37321
2084,48.84443,2.37326
7590,48.84454,2.3736200000000003
8911,48.84473,2.37318
10513,48.84472,2.37326
7834,48.84456,2.37357
1385,48.84468,2.37321
7524,48.84454,2.3736200000000003
5329,48.84452,2.37351
5172,48.84446,2.3732
9244,48.84466,2.37351
5707,48.84463,2.37358
11029,48.8444,2.37331
4224,48.84476,2.37332
1271,48.84463,2.37315
5117,48.84446,2.3732
8049,48.84456,2.37357
8571,48.84451,2.37366
8996,48.84473,2.37318
510,48.84462,2.37374
3495,48.84473,2.37351
6858,48.84456,2.37315
3578,48.84473,2.37351
3970,48.84476,2.37345
5328,48.84452,2.37351
6112,48.84434,2.37342
9092,48.84473,2.37318
9839,48.84459,2.3730900000000004
6342,48.84462,2.37332
3985,48.84476,2.37345
2624,48.84451,2.37339
4932,48.84462,2.37344
5244,48.84446,2.3732
7928,48.84456,2.37357
6642,48.8444,2.37314
6713,48.8444,2.37314
10929,48.8444,2.37331
1439,48.84468,2.37321
5880,48.84463,2.37358
6826,48.84456,2.37315
8041,48.84456,2.37357
1844,48.84465,2.37326
182,48.84473,2.37338
10238,48.8446,2.37321
2844,48.84438,2.3734900000000003
5583,48.84456,2.37372
4137,48.84476,2.37332
9211,48.84466,2.37351
5791,48.84463,2.37358
9544,48.8447,2.37357
10740,48.84453,2.37321
8290,48.84459,2.37351
4802,48.8446,2.37363
1423,48.84468,2.37321
10405,48.84472,2.37326
9184,48.84466,2.37351
3567,48.84473,2.37351
6372,48.84462,2.37332
3145,48.844440000000006,2.37338
2254,48.84447,2.37332
7483,48.84454,2.3736200000000003
6528,48.8444,2.37314
7953,48.84456,2.37357
5870,48.84463,2.37358
8887,48.8447,2.37344
2969,48.84438,2.3734900000000003
2992,48.84438,2.3734900000000003
5360,48.84452,2.37351
1541,48.84468,2.37321
1757,48.84465,2.37326
664,48.84469,2.37332
4553,48.84458,2.37326
358,48.84446,2.3735
4537,48.84458,2.37326
10390,48.8446,2.37321
7159,48.84441,2.37344
8828,48.8447,2.37344
2072,48.84443,2.37326
8643,48.84451,2.37366
929,48.84454,2.37333
2979,48.84438,2.3734900000000003
663,48.84469,2.37332
10486,48.84472,2.37326
7827,48.84456,2.37357
5150,48.84446,2.3732
5901,48.84437,2.37319
482,48.84462,2.37374
3393,48.84448,2.37345
1723,48.84466,2.37338
8517,48.84451,2.37366
1879,48.84465,2.37326
5174,48.84446,2.3732
4662,48.8446,2.37363
2816,48.84438,2.3734900000000003
6962,48.84441,2.37344
1959,48.84443,2.37326
5984,48.84437,2.37319
5260,48.84446,2.3732
6843,48.84456,2.37315
3582,48.84473,2.37351
10221,48.8446,2.37321
8675,48.84451,2.37366
4619,48.84458,2.37326
8407,48.84459,2.37351
3555,48.84473,2.37351
6714,48.8444,2.37314
3496,48.84473,2.37351
8642,48.84451,2.37366
5626,48.84456,2.37372
421,48.84462,2.37374
5671,48.84456,2.37372
8716,48.8447,2.37344
3491,48.84473,2.37351
2960,48.84438,2.3734900000000003
6120,48.84434,2.37342
767,48.84469,2.37332
753,48.84469,2.37332
6985,48.84441,2.37344
7842,48.84456,2.37357
10531,48.84472,2.37326
